timestamp,pair,rate,base
2026-05-02 21:50:52,USD/AED,3.6725,USD
2026-05-02 21:50:52,USD/BRL,4.974579,USD
2026-05-02 21:50:52,USD/IDR,17347.982345,USD
2026-05-02 21:50:52,USD/KWD,0.307611,USD
2026-05-02 21:50:52,USD/CNY,6.83733,USD
2026-05-02 21:50:52,USD/EUR,0.852919,USD
2026-05-02 21:50:52,USD/GBP,0.737317,USD
2026-05-02 21:50:52,USD/SAR,3.75,USD
2026-05-02 21:50:52,USD/INR,95.041538,USD
2026-05-02 21:50:52,USD/CAD,1.359308,USD
2026-05-02 21:50:52,USD/KRW,1473.124555,USD
2026-05-02 21:50:52,USD/MXN,17.483295,USD
2026-05-02 21:50:52,USD/NOK,9.292889,USD
2026-05-02 21:50:52,USD/JPY,157.08115,USD
2026-05-02 21:50:52,USD/IRR,1251912.535134,USD
2026-05-02 22:18:33,USD/CAD,1.359308,USD
2026-05-02 22:18:33,USD/SAR,3.75,USD
2026-05-02 22:18:33,USD/KWD,0.307611,USD
2026-05-02 22:18:33,USD/BRL,4.974579,USD
2026-05-02 22:18:33,USD/INR,95.041538,USD
2026-05-02 22:18:33,USD/IDR,17347.982345,USD
2026-05-02 22:18:33,USD/AED,3.6725,USD
2026-05-02 22:18:33,USD/NOK,9.292889,USD
2026-05-02 22:18:33,USD/CNY,6.83733,USD
2026-05-02 22:18:33,USD/JPY,157.08115,USD
2026-05-02 22:18:33,USD/PHP,61.400491,USD
2026-05-02 22:18:33,USD/MXN,17.483295,USD
2026-05-02 22:18:33,USD/KRW,1473.124555,USD
2026-05-02 22:18:33,USD/EUR,0.852919,USD
2026-05-02 22:18:33,USD/GBP,0.737317,USD
2026-05-02 22:18:33,USD/IRR,1251912.535134,USD
2026-05-02 22:39:08,USD/IRR,1251912.535134,USD
2026-05-02 22:39:08,USD/PHP,61.400491,USD
2026-05-02 22:39:08,USD/INR,95.041538,USD
2026-05-02 22:39:08,USD/BRL,4.974579,USD
2026-05-02 22:39:08,USD/SAR,3.75,USD
2026-05-02 22:39:08,USD/GBP,0.737317,USD
2026-05-02 22:39:08,USD/KWD,0.307611,USD
2026-05-02 22:39:08,USD/MXN,17.483295,USD
2026-05-02 22:39:08,USD/CNY,6.83733,USD
2026-05-02 22:39:08,USD/IDR,17347.982345,USD
2026-05-02 22:39:08,USD/JPY,157.08115,USD
2026-05-02 22:39:08,USD/NOK,9.292889,USD
2026-05-02 22:39:08,USD/EUR,0.852919,USD
2026-05-02 22:39:08,USD/CAD,1.359308,USD
2026-05-02 22:39:08,USD/KRW,1473.124555,USD
2026-05-02 22:39:08,USD/AED,3.6725,USD
2026-05-02 23:02:59,USD/MXN,17.483295,USD
2026-05-02 23:02:59,USD/BRL,4.974579,USD
2026-05-02 23:02:59,USD/IDR,17347.982345,USD
2026-05-02 23:02:59,USD/KRW,1473.124555,USD
2026-05-02 23:02:59,USD/INR,95.041538,USD
2026-05-02 23:02:59,USD/NOK,9.292889,USD
2026-05-02 23:02:59,USD/PHP,61.400491,USD
2026-05-02 23:02:59,USD/CAD,1.359308,USD
2026-05-02 23:02:59,USD/SAR,3.75,USD
2026-05-02 23:02:59,USD/CNY,6.83733,USD
2026-05-02 23:02:59,USD/IRR,1251912.535134,USD
2026-05-02 23:02:59,USD/EUR,0.852919,USD
2026-05-02 23:02:59,USD/KWD,0.307611,USD
2026-05-02 23:02:59,USD/JPY,157.08115,USD
2026-05-02 23:02:59,USD/AED,3.6725,USD
2026-05-02 23:02:59,USD/GBP,0.737317,USD
2026-05-02 23:27:05,USD/EUR,0.852919,USD
2026-05-02 23:27:05,USD/IRR,1251912.535134,USD
2026-05-02 23:27:05,USD/PHP,61.400491,USD
2026-05-02 23:27:05,USD/BRL,4.974579,USD
2026-05-02 23:27:05,USD/AED,3.6725,USD
2026-05-02 23:27:05,USD/GBP,0.737317,USD
2026-05-02 23:27:05,USD/INR,95.041538,USD
2026-05-02 23:27:05,USD/JPY,157.08115,USD
2026-05-02 23:27:05,USD/MXN,17.483295,USD
2026-05-02 23:27:05,USD/SAR,3.75,USD
2026-05-02 23:27:05,USD/CNY,6.83733,USD
2026-05-02 23:27:05,USD/NOK,9.292889,USD
2026-05-02 23:27:05,USD/KRW,1473.124555,USD
2026-05-02 23:27:05,USD/KWD,0.307611,USD
2026-05-02 23:27:05,USD/CAD,1.359308,USD
2026-05-02 23:27:05,USD/IDR,17347.982345,USD
2026-05-02 23:51:05,USD/GBP,0.737317,USD
2026-05-02 23:51:05,USD/EUR,0.852919,USD
2026-05-02 23:51:05,USD/BRL,4.974579,USD
2026-05-02 23:51:05,USD/MXN,17.483295,USD
2026-05-02 23:51:05,USD/CAD,1.359308,USD
2026-05-02 23:51:05,USD/CNY,6.83733,USD
2026-05-02 23:51:05,USD/INR,95.041538,USD
2026-05-02 23:51:05,USD/KRW,1473.124555,USD
2026-05-02 23:51:05,USD/IDR,17347.982345,USD
2026-05-02 23:51:05,USD/PHP,61.400491,USD
2026-05-02 23:51:05,USD/SAR,3.75,USD
2026-05-02 23:51:05,USD/NOK,9.292889,USD
2026-05-02 23:51:05,USD/IRR,1251912.535134,USD
2026-05-02 23:51:05,USD/JPY,157.08115,USD
2026-05-02 23:51:05,USD/AED,3.6725,USD
2026-05-02 23:51:05,USD/KWD,0.307611,USD
2026-05-03 01:00:57,USD/EUR,0.852795,USD
2026-05-03 01:00:57,USD/IRR,1146122.822199,USD
2026-05-03 01:00:57,USD/CAD,1.358861,USD
2026-05-03 01:00:57,USD/BRL,4.976934,USD
2026-05-03 01:00:57,USD/MXN,17.493198,USD
2026-05-03 01:00:57,USD/AED,3.6725,USD
2026-05-03 01:00:57,USD/KWD,0.30763,USD
2026-05-03 01:00:57,USD/CNY,6.845492,USD
2026-05-03 01:00:57,USD/INR,95.006185,USD
2026-05-03 01:00:57,USD/IDR,17343.806769,USD
2026-05-03 01:00:57,USD/JPY,157.088183,USD
2026-05-03 01:00:57,USD/PHP,61.414329,USD
2026-05-03 01:00:57,USD/SAR,3.75,USD
2026-05-03 01:00:57,USD/GBP,0.737086,USD
2026-05-03 01:00:57,USD/KRW,1474.069522,USD
2026-05-03 01:00:57,USD/NOK,9.287773,USD
2026-05-03 01:50:56,USD/CAD,1.358861,USD
2026-05-03 01:50:56,USD/MXN,17.493198,USD
2026-05-03 01:50:56,USD/AED,3.6725,USD
2026-05-03 01:50:56,USD/IDR,17343.806769,USD
2026-05-03 01:50:56,USD/NOK,9.287773,USD
2026-05-03 01:50:56,USD/CNY,6.845492,USD
2026-05-03 01:50:56,USD/INR,95.006185,USD
2026-05-03 01:50:56,USD/EUR,0.852795,USD
2026-05-03 01:50:56,USD/GBP,0.737086,USD
2026-05-03 01:50:56,USD/KWD,0.30763,USD
2026-05-03 01:50:56,USD/IRR,1146122.822199,USD
2026-05-03 01:50:56,USD/JPY,157.088183,USD
2026-05-03 01:50:56,USD/PHP,61.414329,USD
2026-05-03 01:50:56,USD/KRW,1474.069522,USD
2026-05-03 01:50:56,USD/BRL,4.976934,USD
2026-05-03 01:50:56,USD/SAR,3.75,USD
2026-05-03 03:15:50,USD/IRR,1146122.822199,USD
2026-05-03 03:15:50,USD/BRL,4.976934,USD
2026-05-03 03:15:50,USD/JPY,157.088183,USD
2026-05-03 03:15:50,USD/SAR,3.75,USD
2026-05-03 03:15:50,USD/INR,95.006185,USD
2026-05-03 03:15:50,USD/IDR,17343.806769,USD
2026-05-03 03:15:50,USD/KRW,1474.069522,USD
2026-05-03 03:15:50,USD/EUR,0.852795,USD
2026-05-03 03:15:50,USD/KWD,0.30763,USD
2026-05-03 03:15:50,USD/GBP,0.737086,USD
2026-05-03 03:15:50,USD/CAD,1.358861,USD
2026-05-03 03:15:50,USD/MXN,17.493198,USD
2026-05-03 03:15:50,USD/NOK,9.287773,USD
2026-05-03 03:15:50,USD/AED,3.6725,USD
2026-05-03 03:15:50,USD/CNY,6.845492,USD
2026-05-03 03:15:50,USD/PHP,61.414329,USD
2026-05-03 04:36:35,USD/KWD,0.30763,USD
2026-05-03 04:36:35,USD/MXN,17.493198,USD
2026-05-03 04:36:35,USD/GBP,0.737086,USD
2026-05-03 04:36:35,USD/SAR,3.75,USD
2026-05-03 04:36:35,USD/IRR,1146122.822199,USD
2026-05-03 04:36:35,USD/CNY,6.845492,USD
2026-05-03 04:36:35,USD/BRL,4.976934,USD
2026-05-03 04:36:35,USD/JPY,157.088183,USD
2026-05-03 04:36:35,USD/NOK,9.287773,USD
2026-05-03 04:36:35,USD/PHP,61.414329,USD
2026-05-03 04:36:35,USD/INR,95.006185,USD
2026-05-03 04:36:35,USD/IDR,17343.806769,USD
2026-05-03 04:36:35,USD/AED,3.6725,USD
2026-05-03 04:36:35,USD/CAD,1.358861,USD
2026-05-03 04:36:35,USD/EUR,0.852795,USD
2026-05-03 04:36:35,USD/KRW,1474.069522,USD
2026-05-03 05:45:30,USD/JPY,157.088183,USD
2026-05-03 05:45:30,USD/BRL,4.976934,USD
2026-05-03 05:45:30,USD/MXN,17.493198,USD
2026-05-03 05:45:30,USD/KWD,0.30763,USD
2026-05-03 05:45:30,USD/EUR,0.852795,USD
2026-05-03 05:45:30,USD/GBP,0.737086,USD
2026-05-03 05:45:30,USD/CAD,1.358861,USD
2026-05-03 05:45:30,USD/SAR,3.75,USD
2026-05-03 05:45:30,USD/AED,3.6725,USD
2026-05-03 05:45:30,USD/IRR,1146122.822199,USD
2026-05-03 05:45:30,USD/PHP,61.414329,USD
2026-05-03 05:45:30,USD/INR,95.006185,USD
2026-05-03 05:45:30,USD/KRW,1474.069522,USD
2026-05-03 05:45:30,USD/IDR,17343.806769,USD
2026-05-03 05:45:30,USD/NOK,9.287773,USD
2026-05-03 05:45:30,USD/CNY,6.845492,USD
2026-05-03 06:41:36,USD/IRR,1146122.822199,USD
2026-05-03 06:41:36,USD/NOK,9.287773,USD
2026-05-03 06:41:36,USD/SAR,3.75,USD
2026-05-03 06:41:36,USD/GBP,0.737086,USD
2026-05-03 06:41:36,USD/CNY,6.845492,USD
2026-05-03 06:41:36,USD/KWD,0.30763,USD
2026-05-03 06:41:36,USD/JPY,157.088183,USD
2026-05-03 06:41:36,USD/MXN,17.493198,USD
2026-05-03 06:41:36,USD/KRW,1474.069522,USD
2026-05-03 06:41:36,USD/BRL,4.976934,USD
2026-05-03 06:41:36,USD/INR,95.006185,USD
2026-05-03 06:41:36,USD/PHP,61.414329,USD
2026-05-03 06:41:36,USD/EUR,0.852795,USD
2026-05-03 06:41:36,USD/CAD,1.358861,USD
2026-05-03 06:41:36,USD/AED,3.6725,USD
2026-05-03 06:41:36,USD/IDR,17343.806769,USD
2026-05-03 07:31:33,USD/INR,95.006185,USD
2026-05-03 07:31:33,USD/AED,3.6725,USD
2026-05-03 07:31:33,USD/KWD,0.30763,USD
2026-05-03 07:31:33,USD/SAR,3.75,USD
2026-05-03 07:31:33,USD/BRL,4.976934,USD
2026-05-03 07:31:33,USD/KRW,1474.069522,USD
2026-05-03 07:31:33,USD/IRR,1146122.822199,USD
2026-05-03 07:31:33,USD/CAD,1.358861,USD
2026-05-03 07:31:33,USD/CNY,6.845492,USD
2026-05-03 07:31:33,USD/IDR,17343.806769,USD
2026-05-03 07:31:33,USD/MXN,17.493198,USD
2026-05-03 07:31:33,USD/GBP,0.737086,USD
2026-05-03 07:31:33,USD/EUR,0.852795,USD
2026-05-03 07:31:33,USD/JPY,157.088183,USD
2026-05-03 07:31:33,USD/NOK,9.287773,USD
2026-05-03 07:31:33,USD/PHP,61.414329,USD
2026-05-03 08:19:04,USD/IDR,17343.806769,USD
2026-05-03 08:19:04,USD/EUR,0.852795,USD
2026-05-03 08:19:04,USD/NOK,9.287773,USD
2026-05-03 08:19:04,USD/IRR,1146122.822199,USD
2026-05-03 08:19:04,USD/BRL,4.976934,USD
2026-05-03 08:19:04,USD/PHP,61.414329,USD
2026-05-03 08:19:04,USD/JPY,157.088183,USD
2026-05-03 08:19:04,USD/CAD,1.358861,USD
2026-05-03 08:19:04,USD/KRW,1474.069522,USD
2026-05-03 08:19:04,USD/CNY,6.845492,USD
2026-05-03 08:19:04,USD/MXN,17.493198,USD
2026-05-03 08:19:04,USD/AED,3.6725,USD
2026-05-03 08:19:04,USD/KWD,0.30763,USD
2026-05-03 08:19:04,USD/SAR,3.75,USD
2026-05-03 08:19:04,USD/GBP,0.737086,USD
2026-05-03 08:19:04,USD/INR,95.006185,USD
2026-05-03 08:59:08,USD/CAD,1.358861,USD
2026-05-03 08:59:08,USD/JPY,157.088183,USD
2026-05-03 08:59:08,USD/PHP,61.414329,USD
2026-05-03 08:59:08,USD/CNY,6.845492,USD
2026-05-03 08:59:08,USD/KRW,1474.069522,USD
2026-05-03 08:59:08,USD/BRL,4.976934,USD
2026-05-03 08:59:08,USD/GBP,0.737086,USD
2026-05-03 08:59:08,USD/MXN,17.493198,USD
2026-05-03 08:59:08,USD/IRR,1146122.822199,USD
2026-05-03 08:59:08,USD/AED,3.6725,USD
2026-05-03 08:59:08,USD/IDR,17343.806769,USD
2026-05-03 08:59:08,USD/KWD,0.30763,USD
2026-05-03 08:59:08,USD/INR,95.006185,USD
2026-05-03 08:59:08,USD/EUR,0.852795,USD
2026-05-03 08:59:08,USD/NOK,9.287773,USD
2026-05-03 08:59:08,USD/SAR,3.75,USD
2026-05-03 09:38:52,USD/KWD,0.30763,USD
2026-05-03 09:38:52,USD/GBP,0.737086,USD
2026-05-03 09:38:52,USD/CAD,1.358861,USD
2026-05-03 09:38:52,USD/SAR,3.75,USD
2026-05-03 09:38:52,USD/INR,95.006185,USD
2026-05-03 09:38:52,USD/KRW,1474.069522,USD
2026-05-03 09:38:52,USD/IDR,17343.806769,USD
2026-05-03 09:38:52,USD/EUR,0.852795,USD
2026-05-03 09:38:52,USD/PHP,61.414329,USD
2026-05-03 09:38:52,USD/NOK,9.287773,USD
2026-05-03 09:38:52,USD/MXN,17.493198,USD
2026-05-03 09:38:52,USD/AED,3.6725,USD
2026-05-03 09:38:52,USD/IRR,1146122.822199,USD
2026-05-03 09:38:52,USD/JPY,157.088183,USD
2026-05-03 09:38:52,USD/CNY,6.845492,USD
2026-05-03 09:38:52,USD/BRL,4.976934,USD
2026-05-03 10:08:21,USD/GBP,0.737086,USD
2026-05-03 10:08:21,USD/SAR,3.75,USD
2026-05-03 10:08:21,USD/AED,3.6725,USD
2026-05-03 10:08:21,USD/KWD,0.30763,USD
2026-05-03 10:08:21,USD/BRL,4.976934,USD
2026-05-03 10:08:21,USD/EUR,0.852795,USD
2026-05-03 10:08:21,USD/CNY,6.845492,USD
2026-05-03 10:08:21,USD/CAD,1.358861,USD
2026-05-03 10:08:21,USD/NOK,9.287773,USD
2026-05-03 10:08:21,USD/JPY,157.088183,USD
2026-05-03 10:08:21,USD/IDR,17343.806769,USD
2026-05-03 10:08:21,USD/MXN,17.493198,USD
2026-05-03 10:08:21,USD/IRR,1146122.822199,USD
2026-05-03 10:08:21,USD/INR,95.006185,USD
2026-05-03 10:08:21,USD/KRW,1474.069522,USD
2026-05-03 10:08:21,USD/PHP,61.414329,USD
2026-05-03 10:34:09,USD/PHP,61.414329,USD
2026-05-03 10:34:09,USD/CNY,6.845492,USD
2026-05-03 10:34:09,USD/EUR,0.852795,USD
2026-05-03 10:34:09,USD/INR,95.006185,USD
2026-05-03 10:34:09,USD/SAR,3.75,USD
2026-05-03 10:34:09,USD/IDR,17343.806769,USD
2026-05-03 10:34:09,USD/BRL,4.976934,USD
2026-05-03 10:34:09,USD/IRR,1146122.822199,USD
2026-05-03 10:34:09,USD/JPY,157.088183,USD
2026-05-03 10:34:09,USD/KRW,1474.069522,USD
2026-05-03 10:34:09,USD/AED,3.6725,USD
2026-05-03 10:34:09,USD/NOK,9.287773,USD
2026-05-03 10:34:09,USD/CAD,1.358861,USD
2026-05-03 10:34:09,USD/KWD,0.30763,USD
2026-05-03 10:34:09,USD/GBP,0.737086,USD
2026-05-03 10:34:09,USD/MXN,17.493198,USD
2026-05-03 11:01:36,USD/BRL,4.976934,USD
2026-05-03 11:01:36,USD/SAR,3.75,USD
2026-05-03 11:01:36,USD/IRR,1146122.822199,USD
2026-05-03 11:01:36,USD/KRW,1474.069522,USD
2026-05-03 11:01:36,USD/PHP,61.414329,USD
2026-05-03 11:01:36,USD/CAD,1.358861,USD
2026-05-03 11:01:36,USD/MXN,17.493198,USD
2026-05-03 11:01:36,USD/GBP,0.737086,USD
2026-05-03 11:01:36,USD/CNY,6.845492,USD
2026-05-03 11:01:36,USD/EUR,0.852795,USD
2026-05-03 11:01:36,USD/NOK,9.287773,USD
2026-05-03 11:01:36,USD/INR,95.006185,USD
2026-05-03 11:01:36,USD/IDR,17343.806769,USD
2026-05-03 11:01:36,USD/JPY,157.088183,USD
2026-05-03 11:01:36,USD/KWD,0.30763,USD
2026-05-03 11:01:36,USD/AED,3.6725,USD
2026-05-03 11:27:11,USD/CNY,6.845492,USD
2026-05-03 11:27:11,USD/NOK,9.287773,USD
2026-05-03 11:27:11,USD/SAR,3.75,USD
2026-05-03 11:27:11,USD/JPY,157.088183,USD
2026-05-03 11:27:11,USD/EUR,0.852795,USD
2026-05-03 11:27:11,USD/IDR,17343.806769,USD
2026-05-03 11:27:11,USD/MXN,17.493198,USD
2026-05-03 11:27:11,USD/GBP,0.737086,USD
2026-05-03 11:27:11,USD/BRL,4.976934,USD
2026-05-03 11:27:11,USD/KWD,0.30763,USD
2026-05-03 11:27:11,USD/PHP,61.414329,USD
2026-05-03 11:27:11,USD/INR,95.006185,USD
2026-05-03 11:27:11,USD/AED,3.6725,USD
2026-05-03 11:27:11,USD/KRW,1474.069522,USD
2026-05-03 11:27:11,USD/CAD,1.358861,USD
2026-05-03 11:27:11,USD/IRR,1146122.822199,USD
2026-05-03 11:50:42,USD/EUR,0.852795,USD
2026-05-03 11:50:42,USD/IRR,1146122.822199,USD
2026-05-03 11:50:42,USD/INR,95.006185,USD
2026-05-03 11:50:42,USD/JPY,157.088183,USD
2026-05-03 11:50:42,USD/CAD,1.358861,USD
2026-05-03 11:50:42,USD/KRW,1474.069522,USD
2026-05-03 11:50:42,USD/IDR,17343.806769,USD
2026-05-03 11:50:42,USD/NOK,9.287773,USD
2026-05-03 11:50:42,USD/MXN,17.493198,USD
2026-05-03 11:50:42,USD/CNY,6.845492,USD
2026-05-03 11:50:42,USD/SAR,3.75,USD
2026-05-03 11:50:42,USD/AED,3.6725,USD
2026-05-03 11:50:42,USD/BRL,4.976934,USD
2026-05-03 11:50:42,USD/PHP,61.414329,USD
2026-05-03 11:50:42,USD/KWD,0.30763,USD
2026-05-03 11:50:42,USD/GBP,0.737086,USD
2026-05-03 12:27:05,USD/GBP,0.737086,USD
2026-05-03 12:27:05,USD/IDR,17343.806769,USD
2026-05-03 12:27:05,USD/AED,3.6725,USD
2026-05-03 12:27:05,USD/KWD,0.30763,USD
2026-05-03 12:27:05,USD/NOK,9.287773,USD
2026-05-03 12:27:05,USD/KRW,1474.069522,USD
2026-05-03 12:27:05,USD/SAR,3.75,USD
2026-05-03 12:27:05,USD/INR,95.006185,USD
2026-05-03 12:27:05,USD/PHP,61.414329,USD
2026-05-03 12:27:05,USD/CNY,6.845492,USD
2026-05-03 12:27:05,USD/BRL,4.976934,USD
2026-05-03 12:27:05,USD/IRR,1146122.822199,USD
2026-05-03 12:27:05,USD/CAD,1.358861,USD
2026-05-03 12:27:05,USD/JPY,157.088183,USD
2026-05-03 12:27:05,USD/MXN,17.493198,USD
2026-05-03 12:27:05,USD/EUR,0.852795,USD
2026-05-03 12:53:08,USD/EUR,0.852795,USD
2026-05-03 12:53:08,USD/AED,3.6725,USD
2026-05-03 12:53:08,USD/KWD,0.30763,USD
2026-05-03 12:53:08,USD/IRR,1146122.822199,USD
2026-05-03 12:53:08,USD/JPY,157.088183,USD
2026-05-03 12:53:08,USD/KRW,1474.069522,USD
2026-05-03 12:53:08,USD/PHP,61.414329,USD
2026-05-03 12:53:08,USD/NOK,9.287773,USD
2026-05-03 12:53:08,USD/IDR,17343.806769,USD
2026-05-03 12:53:08,USD/CNY,6.845492,USD
2026-05-03 12:53:08,USD/GBP,0.737086,USD
2026-05-03 12:53:08,USD/BRL,4.976934,USD
2026-05-03 12:53:08,USD/INR,95.006185,USD
2026-05-03 12:53:08,USD/MXN,17.493198,USD
2026-05-03 12:53:08,USD/SAR,3.75,USD
2026-05-03 12:53:08,USD/CAD,1.358861,USD
2026-05-03 13:36:06,USD/BRL,4.976934,USD
2026-05-03 13:36:06,USD/IRR,1146122.822199,USD
2026-05-03 13:36:06,USD/CNY,6.845492,USD
2026-05-03 13:36:06,USD/JPY,157.088183,USD
2026-05-03 13:36:06,USD/INR,95.006185,USD
2026-05-03 13:36:06,USD/GBP,0.737086,USD
2026-05-03 13:36:06,USD/SAR,3.75,USD
2026-05-03 13:36:06,USD/PHP,61.414329,USD
2026-05-03 13:36:06,USD/AED,3.6725,USD
2026-05-03 13:36:06,USD/IDR,17343.806769,USD
2026-05-03 13:36:06,USD/CAD,1.358861,USD
2026-05-03 13:36:06,USD/EUR,0.852795,USD
2026-05-03 13:36:06,USD/NOK,9.287773,USD
2026-05-03 13:36:06,USD/KRW,1474.069522,USD
2026-05-03 13:36:06,USD/MXN,17.493198,USD
2026-05-03 13:36:06,USD/KWD,0.30763,USD
2026-05-03 14:06:49,USD/CAD,1.358861,USD
2026-05-03 14:06:49,USD/SAR,3.75,USD
2026-05-03 14:06:49,USD/KWD,0.30763,USD
2026-05-03 14:06:49,USD/KRW,1474.069522,USD
2026-05-03 14:06:49,USD/BRL,4.976934,USD
2026-05-03 14:06:49,USD/IRR,1146122.822199,USD
2026-05-03 14:06:49,USD/AED,3.6725,USD
2026-05-03 14:06:49,USD/INR,95.006185,USD
2026-05-03 14:06:49,USD/CNY,6.845492,USD
2026-05-03 14:06:49,USD/PHP,61.414329,USD
2026-05-03 14:06:49,USD/JPY,157.088183,USD
2026-05-03 14:06:49,USD/IDR,17343.806769,USD
2026-05-03 14:06:49,USD/NOK,9.287773,USD
2026-05-03 14:06:49,USD/GBP,0.737086,USD
2026-05-03 14:06:49,USD/EUR,0.852795,USD
2026-05-03 14:06:49,USD/MXN,17.493198,USD
2026-05-03 14:31:47,USD/AED,3.6725,USD
2026-05-03 14:31:47,USD/CNY,6.845492,USD
2026-05-03 14:31:47,USD/JPY,157.088183,USD
2026-05-03 14:31:47,USD/PHP,61.414329,USD
2026-05-03 14:31:47,USD/KWD,0.30763,USD
2026-05-03 14:31:47,USD/SAR,3.75,USD
2026-05-03 14:31:47,USD/GBP,0.737086,USD
2026-05-03 14:31:47,USD/INR,95.006185,USD
2026-05-03 14:31:47,USD/EUR,0.852795,USD
2026-05-03 14:31:47,USD/MXN,17.493198,USD
2026-05-03 14:31:47,USD/CAD,1.358861,USD
2026-05-03 14:31:47,USD/BRL,4.976934,USD
2026-05-03 14:31:47,USD/IRR,1146122.822199,USD
2026-05-03 14:31:47,USD/IDR,17343.806769,USD
2026-05-03 14:31:47,USD/NOK,9.287773,USD
2026-05-03 14:31:47,USD/KRW,1474.069522,USD
2026-05-03 15:00:52,USD/CNY,6.845492,USD
2026-05-03 15:00:52,USD/IDR,17343.806769,USD
2026-05-03 15:00:52,USD/KWD,0.30763,USD
2026-05-03 15:00:52,USD/BRL,4.976934,USD
2026-05-03 15:00:52,USD/CAD,1.358861,USD
2026-05-03 15:00:52,USD/NOK,9.287773,USD
2026-05-03 15:00:52,USD/IRR,1146122.822199,USD
2026-05-03 15:00:52,USD/AED,3.6725,USD
2026-05-03 15:00:52,USD/SAR,3.75,USD
2026-05-03 15:00:52,USD/INR,95.006185,USD
2026-05-03 15:00:52,USD/JPY,157.088183,USD
2026-05-03 15:00:52,USD/MXN,17.493198,USD
2026-05-03 15:00:52,USD/PHP,61.414329,USD
2026-05-03 15:00:52,USD/KRW,1474.069522,USD
2026-05-03 15:00:52,USD/GBP,0.737086,USD
2026-05-03 15:00:52,USD/EUR,0.852795,USD
2026-05-03 15:28:16,USD/JPY,157.088183,USD
2026-05-03 15:28:16,USD/IDR,17343.806769,USD
2026-05-03 15:28:16,USD/AED,3.6725,USD
2026-05-03 15:28:16,USD/INR,95.006185,USD
2026-05-03 15:28:16,USD/GBP,0.737086,USD
2026-05-03 15:28:16,USD/EUR,0.852795,USD
2026-05-03 15:28:16,USD/KWD,0.30763,USD
2026-05-03 15:28:16,USD/IRR,1146122.822199,USD
2026-05-03 15:28:16,USD/CAD,1.358861,USD
2026-05-03 15:28:16,USD/PHP,61.414329,USD
2026-05-03 15:28:16,USD/NOK,9.287773,USD
2026-05-03 15:28:16,USD/BRL,4.976934,USD
2026-05-03 15:28:16,USD/CNY,6.845492,USD
2026-05-03 15:28:16,USD/SAR,3.75,USD
2026-05-03 15:28:16,USD/MXN,17.493198,USD
2026-05-03 15:28:16,USD/KRW,1474.069522,USD
2026-05-03 15:52:45,USD/CNY,6.845492,USD
2026-05-03 15:52:45,USD/GBP,0.737086,USD
2026-05-03 15:52:45,USD/SAR,3.75,USD
2026-05-03 15:52:45,USD/MXN,17.493198,USD
2026-05-03 15:52:45,USD/AED,3.6725,USD
2026-05-03 15:52:45,USD/PHP,61.414329,USD
2026-05-03 15:52:45,USD/KRW,1474.069522,USD
2026-05-03 15:52:45,USD/EUR,0.852795,USD
2026-05-03 15:52:45,USD/NOK,9.287773,USD
2026-05-03 15:52:45,USD/CAD,1.358861,USD
2026-05-03 15:52:45,USD/IDR,17343.806769,USD
2026-05-03 15:52:45,USD/KWD,0.30763,USD
2026-05-03 15:52:45,USD/JPY,157.088183,USD
2026-05-03 15:52:45,USD/BRL,4.976934,USD
2026-05-03 15:52:45,USD/IRR,1146122.822199,USD
2026-05-03 15:52:45,USD/INR,95.006185,USD
2026-05-03 16:22:04,USD/KRW,1474.069522,USD
2026-05-03 16:22:04,USD/PHP,61.414329,USD
2026-05-03 16:22:04,USD/SAR,3.75,USD
2026-05-03 16:22:04,USD/BRL,4.976934,USD
2026-05-03 16:22:04,USD/INR,95.006185,USD
2026-05-03 16:22:04,USD/NOK,9.287773,USD
2026-05-03 16:22:04,USD/MXN,17.493198,USD
2026-05-03 16:22:04,USD/EUR,0.852795,USD
2026-05-03 16:22:04,USD/CAD,1.358861,USD
2026-05-03 16:22:04,USD/KWD,0.30763,USD
2026-05-03 16:22:04,USD/IRR,1146122.822199,USD
2026-05-03 16:22:04,USD/JPY,157.088183,USD
2026-05-03 16:22:04,USD/AED,3.6725,USD
2026-05-03 16:22:04,USD/CNY,6.845492,USD
2026-05-03 16:22:04,USD/IDR,17343.806769,USD
2026-05-03 16:22:04,USD/GBP,0.737086,USD
2026-05-03 16:49:28,USD/NOK,9.287773,USD
2026-05-03 16:49:28,USD/GBP,0.737086,USD
2026-05-03 16:49:28,USD/EUR,0.852795,USD
2026-05-03 16:49:28,USD/SAR,3.75,USD
2026-05-03 16:49:28,USD/IRR,1146122.822199,USD
2026-05-03 16:49:28,USD/CAD,1.358861,USD
2026-05-03 16:49:28,USD/AED,3.6725,USD
2026-05-03 16:49:28,USD/BRL,4.976934,USD
2026-05-03 16:49:28,USD/INR,95.006185,USD
2026-05-03 16:49:28,USD/CNY,6.845492,USD
2026-05-03 16:49:28,USD/JPY,157.088183,USD
2026-05-03 16:49:28,USD/PHP,61.414329,USD
2026-05-03 16:49:28,USD/KRW,1474.069522,USD
2026-05-03 16:49:28,USD/MXN,17.493198,USD
2026-05-03 16:49:28,USD/KWD,0.30763,USD
2026-05-03 16:49:28,USD/IDR,17343.806769,USD
2026-05-03 17:12:19,USD/INR,95.006185,USD
2026-05-03 17:12:19,USD/NOK,9.287773,USD
2026-05-03 17:12:19,USD/CAD,1.358861,USD
